pubchem_id,common_name,iupac_name,smile,inchi,taste,odor,flavor_profile,fema_flavor_profile,fooddb_flavor_profile,bitter,super_sweet,bitterdb_id,flavornet_id,fooddb_id,supersweetdb_id,fema_number,cas_id,functional_groups,bond_stereo_count,undefined_atom_stereocenter_count,heavy_atom_count,hba_count,hbd_count,synthetic,natural,charge,isotope_atom_count,molecular_weight,fenoroli_and_os,exact_mass,volume3d,unknown_natural,covalently_bonded_unit_count,undefined_bond_stereocenter_count,num_rotatablebonds,defined_bond_stereocenter_count,xlogp,topological_polor_surfacearea,defined_atom_stereocenter_count,atom_stereo_count,complexity,monoisotopic_mass,has_odor,one_tag,has_bitter,no_sweet,has_sweet,fruity,green,floral,woody,herbal,only_sweet,sweet_and_something_else
159055,D-Camphor,"(1R,4R)-4,7,7-trimethylbicyclo[2.2.1]heptan-3-one",CC1(C2CCC1(C(=O)C2)C)C,"InChI=1S/C10H16O/c1-9(2)7-4-5-10(9,3)8(11)6-7/h7H,4-6H2,1-3H3/t7-,10+/m1/s1",pungent aromatic taste,fragrant and penetrating odor@penetrating aromatic odor,"['phenolic', 'minty', 'camphor', 'medicinal', 'herbal', 'woody', 'bitter']","Camphor, Earth, Pine, Spice",herbal@bitter@woody@minty@camphor@medicinal@phenolic,0,,738.0,0,FDB009067,,2230,8022-77-3@464-49-3,carbonyl compound@ketone,0,0,11,1,0,0,1,0,0,152.237,1,152.12,131.3,0,1,0,0,0,2.2,17.1,2,2,217.0,152.12,1,0,1,1,0,0,0,0,0,0,0,0
159626,Acranil,1-[(6-chloro-2-methoxyacridin-9-yl)amino]-3-(diethylamino)propan-2-ol;dihydrochloride,CCN(CC)CC(CNC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC)O.Cl.Cl,"InChI=1S/C21H26ClN3O2.2ClH/c1-4-25(5-2)13-15(26)12-23-21-17-8-6-14(22)10-20(17)24-19-9-7-16(27-3)11-18(19)21;;/h6-11,15,26H,4-5,12-13H2,1-3H3,(H,23,24);2*1H",,,['bitter'],,,1,,601.0,0,,,,1684-42-0,"hydroxy compound@alcohol@secondary alcohol@1,2-aminoalcohol@ether@alkyl aryl ether@amine@secondary amine@secondary aliphatic/aromatic amine (alkylarylamine)@tertiary amine@tertiary aliphatic amine (trialkylamine)@halogen derivative@aryl chloride@aromatic compound@heterocyclic compound",0,1,29,5,4,0,0,0,0,460.824,0,459.125,,0,3,0,8,0,,57.6,0,1,451.0,459.125,-1,1,1,1,0,0,0,0,0,0,0,0
160467,"5,6-dihydroxy-4-(3-methylbutanoyl)-2,6-bis(3-methylbut-2-en-1-yl)cyclohex-4-ene-1,3-dione","5,6-dihydroxy-4-(3-methylbutanoyl)-2,6-bis(3-methylbut-2-enyl)cyclohex-4-ene-1,3-dione",CC(C)CC(=O)C1=C(C(C(=O)C(C1=O)CC=C(C)C)(CC=C(C)C)O)O,"InChI=1S/C21H30O5/c1-12(2)7-8-15-18(23)17(16(22)11-14(5)6)20(25)21(26,19(15)24)10-9-13(3)4/h7,9,14-15,25-26H,8,10-11H2,1-6H3",,,['bitter'],,,1,,11.0,0,,,,23510-81-8,carbonyl compound@ketone@enol@hydroxy compound@alcohol@tertiary alcohol@alkene,0,2,26,5,2,0,0,0,0,362.466,0,362.209,293.1,0,1,0,7,0,4.5,91.7,0,2,685.0,362.209,-1,1,1,1,0,0,0,0,0,0,0,0
161120,Ginkgolide C,,CC1C(=O)OC2C1(C34C(=O)OC5C3(C2O)C6(C(C5O)C(C)(C)C)C(C(=O)OC6O4)O)O,"InChI=1S/C20H24O11/c1-5-12(24)28-11-8(22)18-10-6(21)7(16(2,3)4)17(18)9(23)13(25)30-15(17)31-20(18,14(26)29-10)19(5,11)27/h5-11,15,21-23,27H,1-4H3",,,['bitter'],,bitter,1,,223.0,0,FDB015814,,,15291-76-6,hydroxy compound@alcohol@secondary alcohol@tertiary alcohol@carboxylic acid derivative@carboxylic acid ester@lactone@heterocyclic compound,0,12,31,11,4,0,1,0,0,440.401,0,440.132,,0,1,0,1,0,-1.4,169.0,0,12,957.0,440.132,-1,1,1,1,0,0,0,0,0,0,0,0
161245,Fenproporex hydrochloride,3-(1-phenylpropan-2-ylamino)propanenitrile;hydrochloride,CC(CC1=CC=CC=C1)NCCC#N.Cl,"InChI=1S/C12H16N2.ClH/c1-11(14-9-5-8-13)10-12-6-3-2-4-7-12;/h2-4,6-7,11,14H,5,9-10H2,1H3;1H",,,['bitter'],,,1,,209.0,0,,,,18305-29-8@16359-54-9,amine@secondary amine@secondary aliphatic amine (dialkylamine)@carbonitrile@aromatic compound,0,1,15,2,2,0,0,0,0,224.732,0,224.108,,0,2,0,5,0,,35.8,0,1,186.0,224.108,-1,1,1,1,0,0,0,0,0,0,0,0
162862,Dibekacin sulfate,"(2S,3R,4S,5S,6R)-4-amino-2-[(1S,2S,3R,4S,6R)-4,6-diamino-3-[(2R,3R,6S)-3-amino-6-(aminomethyl)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-6-(hydroxymethyl)oxane-3,5-diol;sulfate",C1CC(C(OC1CN)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CO)O)N)O)N)N)N.[O-]S(=O)(=O)[O-],"InChI=1S/C18H37N5O8.H2O4S/c19-4-6-1-2-7(20)17(28-6)30-15-8(21)3-9(22)16(14(15)27)31-18-13(26)11(23)12(25)10(5-24)29-18;1-5(2,3)4/h6-18,24-27H,1-5,19-23H2;(H2,1,2,3,4)/p-2/t6-,7+,8-,9+,10+,11-,12+,13+,14-,15+,16-,17+,18+;/m0./s1",,,['bitter'],,,1,,174.0,0,,,,58580-55-5,"anion@acetal@hydroxy compound@alcohol@primary alcohol@secondary alcohol@1,2-aminoalcohol@amine@primary amine@primary aliphatic amine (alkylamine)@sulfuric acid derivative@sulfuric acid@heterocyclic compound",0,0,36,17,9,0,0,-2,0,547.577,0,547.216,,0,2,0,6,0,,337.0,13,13,641.0,547.216,-1,1,1,1,0,0,0,0,0,0,0,0
164652,etilefrine hydrochloride,3-[2-(ethylamino)-1-hydroxyethyl]phenol;hydrochloride,CCNCC(C1=CC(=CC=C1)O)O.Cl,"InChI=1S/C10H15NO2.ClH/c1-2-11-7-10(13)8-4-3-5-9(12)6-8;/h3-6,10-13H,2,7H2,1H3;1H",,,['bitter'],,,1,,206.0,0,,,,534-87-2@943-17-9@10128-36-6,"hydroxy compound@alcohol@secondary alcohol@1,2-aminoalcohol@phenol or hydroxyhetarene@amine@secondary amine@secondary aliphatic amine (dialkylamine)@aromatic compound",0,1,14,3,4,0,0,0,0,217.693,0,217.087,,0,2,0,4,0,,52.5,0,1,141.0,217.087,-1,1,1,1,0,0,0,0,0,0,0,0
165208,Chonemorphine,"(3S,5S,8R,9S,10S,13S,14S,17S)-17-[(1S)-1-(dimethylamino)ethyl]-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-amine",CC(C1CCC2C1(CCC3C2CCC4C3(CCC(C4)N)C)C)N(C)C,"InChI=1S/C23H42N2/c1-15(25(4)5)19-8-9-20-18-7-6-16-14-17(24)10-12-22(16,2)21(18)11-13-23(19,20)3/h15-21H,6-14,24H2,1-5H3/t15-,16-,17-,18-,19+,20-,21-,22-,23+/m0/s1",,,['bitter'],,,1,,559.0,0,,,,4282-07-9,amine@primary amine@primary aliphatic amine (alkylamine)@tertiary amine@tertiary aliphatic amine (trialkylamine),0,0,25,2,1,0,0,0,0,346.603,0,346.335,281.9,0,1,0,2,0,5.6,29.3,9,9,502.0,346.335,-1,1,1,1,0,0,0,0,0,0,0,0
165521,"4',5-Dihydroxyflavone",5-hydroxy-2-(4-hydroxyphenyl)chromen-4-one,C1=CC2=C(C(=C1)O)C(=O)C=C(O2)C3=CC=C(C=C3)O,"InChI=1S/C15H10O4/c16-10-6-4-9(5-7-10)14-8-12(18)15-11(17)2-1-3-13(15)19-14/h1-8,16-17H",,,['bitter'],,,1,,863.0,0,,,,6665-67-4,carbonyl compound@hydroxy compound@phenol or hydroxyhetarene@oxo(het)arene@aromatic compound@heterocyclic compound,0,0,19,4,2,0,0,0,0,254.241,0,254.058,193.6,0,1,0,1,0,2.1,66.8,0,0,382.0,254.058,-1,1,1,1,0,0,0,0,0,0,0,0
168198,Coben,N-(2-piperidin-1-ylethyl)-N-(pyridin-2-ylmethyl)aniline;hydrochloride,C1CCN(CC1)CCN(CC2=CC=CC=N2)C3=CC=CC=C3.Cl,"InChI=1S/C19H25N3.ClH/c1-3-10-19(11-4-1)22(17-18-9-5-6-12-20-18)16-15-21-13-7-2-8-14-21;/h1,3-6,9-12H,2,7-8,13-17H2;1H",,,['bitter'],,,1,,402.0,0,,,,24699-40-9,amine@tertiary amine@tertiary aliphatic amine (trialkylamine)@tertiary aliphatic/aromatic amine (alkylarylamine)@aromatic compound@heterocyclic compound,0,0,23,3,1,0,0,0,0,331.888,0,331.182,,0,2,0,6,0,,19.4,0,0,295.0,331.182,-1,1,1,1,0,0,0,0,0,0,0,0
171296,Incazane,,CN1CCN2C3=C(C=C(C=C3)OC)C4=C2C1=NCC4.Cl,"InChI=1S/C15H17N3O.ClH/c1-17-7-8-18-13-4-3-10(19-2)9-12(13)11-5-6-16-15(17)14(11)18;/h3-4,9H,5-8H2,1-2H3;1H",,,['bitter'],,,1,,326.0,0,,,,53734-79-5,ether@alkyl aryl ether@carboxylic acid derivative@carboxylic acid amidine@aromatic compound@heterocyclic compound,0,0,20,2,1,0,0,0,0,291.779,0,291.114,,0,2,0,1,0,,29.8,0,0,397.0,291.114,-1,1,1,1,0,0,0,0,0,0,0,0
179651,Limonin,,CC1(C2CC(=O)C3(C(C24COC(=O)CC4O1)CCC5(C36C(O6)C(=O)OC5C7=COC=C7)C)C)C,"InChI=1S/C26H30O8/c1-22(2)15-9-16(27)24(4)14(25(15)12-31-18(28)10-17(25)33-22)5-7-23(3)19(13-6-8-30-11-13)32-21(29)20-26(23,24)34-20/h6,8,11,14-15,17,19-20H,5,7,9-10,12H2,1-4H3/t14-,15-,17-,19-,20+,23-,24-,25+,26+/m0/s1",,,['bitter'],,,1,,114.0,0,,,,1180-71-8,carbonyl compound@ketone@ether@dialkyl ether@carboxylic acid derivative@carboxylic acid ester@lactone@aromatic compound@heterocyclic compound,0,0,34,8,0,0,1,0,0,470.518,0,470.194,343.5,0,1,0,1,0,1.8,105.0,9,9,1010.0,470.194,-1,1,1,1,0,0,0,0,0,0,0,0
181128,Saupirin,"(8-hydroxy-3,6,9-trimethylidene-2-oxo-3a,4,5,6a,7,8,9a,9b-octahydroazuleno[4,5-b]furan-4-yl) 2-(hydroxymethyl)prop-2-enoate",C=C1CC(C2C(C3C1CC(C3=C)O)OC(=O)C2=C)OC(=O)C(=C)CO,"InChI=1S/C19H22O6/c1-8-5-14(24-18(22)9(2)7-20)16-11(4)19(23)25-17(16)15-10(3)13(21)6-12(8)15/h12-17,20-21H,1-7H2",,,['bitter'],,bitter,1,,,0,FDB015308,,,35730-78-0@35932-39-9,hydroxy compound@alcohol@primary alcohol@secondary alcohol@carboxylic acid derivative@carboxylic acid ester@lactone@alkene@heterocyclic compound,0,6,25,6,2,0,1,0,0,346.379,0,346.142,,0,1,0,4,0,0.6,93.1,0,6,690.0,346.142,-1,1,1,1,0,0,0,0,0,0,0,0
182362,"6,4'-Dihydroxyflavone",6-hydroxy-2-(4-hydroxyphenyl)chromen-4-one,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=CC(=C3)O)O,"InChI=1S/C15H10O4/c16-10-3-1-9(2-4-10)15-8-13(18)12-7-11(17)5-6-14(12)19-15/h1-8,16-17H",,,['bitter'],,,1,,864.0,0,,,,63046-09-3,carbonyl compound@hydroxy compound@phenol or hydroxyhetarene@oxo(het)arene@aromatic compound@heterocyclic compound,0,0,19,4,2,0,0,0,0,254.241,0,254.058,194.4,0,1,0,1,0,3.3,66.8,0,0,382.0,254.058,-1,1,1,1,0,0,0,0,0,0,0,0
185635,28374-89-2,"5,6-dihydroxy-4-(2-methylbutanoyl)-2,6-bis(3-methylbut-2-enyl)cyclohex-4-ene-1,3-dione",CCC(C)C(=O)C1=C(C(C(=O)C(C1=O)CC=C(C)C)(CC=C(C)C)O)O,"InChI=1S/C21H30O5/c1-7-14(6)17(22)16-18(23)15(9-8-12(2)3)19(24)21(26,20(16)25)11-10-13(4)5/h8,10,14-15,25-26H,7,9,11H2,1-6H3",,,['bitter'],,bitter,1,,72.0,0,FDB001943,,,28374-89-2,carbonyl compound@ketone@enol@hydroxy compound@alcohol@tertiary alcohol@alkene,0,3,26,5,2,0,1,0,0,362.466,0,362.209,293.6,0,1,0,7,0,4.6,91.7,0,3,687.0,362.209,-1,1,1,1,0,0,0,0,0,0,0,0
188289,Columbin,,CC12CCC3C(=O)OC(CC3(C1C4C=CC2(C(=O)O4)O)C)C5=COC=C5,"InChI=1S/C20H22O6/c1-18-9-14(11-5-8-24-10-11)25-16(21)12(18)3-6-19(2)15(18)13-4-7-20(19,23)17(22)26-13/h4-5,7-8,10,12-15,23H,3,6,9H2,1-2H3/t12-,13-,14-,15-,18+,19+,20+/m0/s1",,,['bitter'],,,1,,154.0,0,,,,546-97-4,hydroxy compound@alcohol@tertiary alcohol@carboxylic acid derivative@carboxylic acid ester@lactone@alkene@aromatic compound@heterocyclic compound,0,0,26,6,1,0,0,0,0,358.39,0,358.142,262.4,0,1,0,1,0,2.2,86.0,7,7,702.0,358.142,-1,1,1,1,0,0,0,0,0,0,0,0
196915,Cohumulone,"3,5,6-trihydroxy-4,6-bis(3-methylbut-2-enyl)-2-(2-methylpropanoyl)cyclohexa-2,4-dien-1-one",CC(C)C(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)O)O)CC=C(C)C)O,"InChI=1S/C20H28O5/c1-11(2)7-8-14-17(22)15(16(21)13(5)6)19(24)20(25,18(14)23)10-9-12(3)4/h7,9,13,22-23,25H,8,10H2,1-6H3",,,['bitter'],,bitter,1,,73.0,0,FDB012213,,,142628-20-4@511-25-1,carbonyl compound@ketone@enol@hydroxy compound@alcohol@tertiary alcohol@alkene,0,1,25,5,3,0,1,0,0,348.439,0,348.194,280.8,1,1,0,6,0,4.0,94.8,0,1,696.0,348.194,-1,1,1,1,0,0,0,0,0,0,0,0
197754,Retamine,,C1CCN2CC3CC(C2C1)CN4C3C(CCC4)O,"InChI=1S/C15H26N2O/c18-14-5-3-7-17-9-11-8-12(15(14)17)10-16-6-2-1-4-13(11)16/h11-15,18H,1-10H2",,,['bitter'],,,1,,456.0,0,,,,,hydroxy compound@alcohol@secondary alcohol@amine@tertiary amine@tertiary aliphatic amine (trialkylamine)@heterocyclic compound,0,5,18,3,1,0,0,0,0,250.386,0,250.205,192.9,0,1,0,0,0,1.6,26.7,0,5,322.0,250.205,-1,1,1,1,0,0,0,0,0,0,0,0
198279,Viquidil hydrochloride,"3-[(3R,4R)-3-ethenylpiperidin-4-yl]-1-(6-methoxyquinolin-4-yl)propan-1-one;hydrochloride",COC1=CC2=C(C=CN=C2C=C1)C(=O)CCC3CCNCC3C=C.Cl,"InChI=1S/C20H24N2O2.ClH/c1-3-14-13-21-10-8-15(14)4-7-20(23)17-9-11-22-19-6-5-16(24-2)12-18(17)19;/h3,5-6,9,11-12,14-15,21H,1,4,7-8,10,13H2,2H3;1H/t14-,15+;/m0./s1",,,['bitter'],,,1,,549.0,0,,,,52211-63-9,carbonyl compound@ketone@ether@alkyl aryl ether@amine@secondary amine@secondary aliphatic amine (dialkylamine)@alkene@aromatic compound@heterocyclic compound,0,0,25,4,2,0,0,0,0,360.882,0,360.16,,0,2,0,6,0,,51.2,2,2,439.0,360.16,-1,1,1,1,0,0,0,0,0,0,0,0
219904,Octaacetyl sucrose,"[3,4,5-triacetyloxy-6-[3,4-diacetyloxy-2,5-bis(acetyloxymethyl)oxolan-2-yl]oxyoxan-2-yl]methyl acetate",CC(=O)OCC1C(C(C(C(O1)OC2(C(C(C(O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,"InChI=1S/C28H38O19/c1-12(29)37-9-20-22(40-15(4)32)24(42-17(6)34)25(43-18(7)35)27(45-20)47-28(11-39-14(3)31)26(44-19(8)36)23(41-16(5)33)21(46-28)10-38-13(2)30/h20-27H,9-11H2,1-8H3",,,"['odorless', 'bitter']",,odorless@bitter,1,,,0,FDB001132,,,126-14-7,acetal@carboxylic acid derivative@carboxylic acid ester@heterocyclic compound,0,9,47,19,0,0,0,0,0,678.593,0,678.201,,0,1,0,21,0,-0.9,238.0,0,9,1210.0,678.201,-1,0,1,1,0,0,0,0,0,0,0,0
221071,santonin,"(3S,3aS,5aS,9bS)-3,5a,9-trimethyl-3a,4,5,9b-tetrahydro-3H-benzo[g][1]benzofuran-2,8-dione",CC1C2CCC3(C=CC(=O)C(=C3C2OC1=O)C)C,"InChI=1S/C15H18O3/c1-8-10-4-6-15(3)7-5-11(16)9(2)12(15)13(10)18-14(8)17/h5,7-8,10,13H,4,6H2,1-3H3/t8-,10-,13-,15-/m0/s1",,,['bitter'],,,1,,465.0,0,,,,481-06-1,carbonyl compound@ketone@carboxylic acid derivative@carboxylic acid ester@lactone@alkene@heterocyclic compound,0,0,18,3,0,0,0,0,0,246.306,0,246.126,193.5,0,1,0,0,0,2.3,43.4,4,4,500.0,246.126,-1,1,1,1,0,0,0,0,0,0,0,0
221493,cholic acid,"(4R)-4-[(3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid",CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,"InChI=1S/C24H40O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-20,22,25-27H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15-,16-,17+,18+,19-,20+,22+,23+,24-/m1/s1",bitter with sweetish aftertaste,,['bitter'],,bitter,1,,,0,FDB012810,,,81-25-4,hydroxy compound@alcohol@secondary alcohol@carboxylic acid derivative@carboxylic acid,0,0,29,5,4,0,0,0,0,408.579,0,408.288,316.7,0,1,0,4,0,3.6,98.0,11,11,637.0,408.288,-1,1,1,1,0,0,0,0,0,0,0,0
222156,NSC7525,"5-[(3S,8R,9S,10R,13R,14S,17R)-3-[3,5-dihydroxy-6-methyl-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-14-hydroxy-10,13-dimethyl-1,2,3,6,7,8,9,11,12,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl]pyran-2-one",CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)OC7C(C(C(C(O7)CO)O)O)O)O,"InChI=1S/C36H52O13/c1-17-26(39)31(49-32-29(42)28(41)27(40)24(15-37)48-32)30(43)33(46-17)47-20-8-11-34(2)19(14-20)5-6-23-22(34)9-12-35(3)21(10-13-36(23,35)44)18-4-7-25(38)45-16-18/h4,7,14,16-17,20-24,26-33,37,39-44H,5-6,8-13,15H2,1-3H3/t17?,20-,21+,22-,23+,24?,26?,27?,28?,29?,30?,31?,32?,33?,34-,35+,36-/m0/s1",,,['bitter'],,,1,,466.0,0,,,,,"acetal@hydroxy compound@alcohol@primary alcohol@secondary alcohol@tertiary alcohol@1,2-diol@oxo(het)arene@alkene@aromatic compound@heterocyclic compound",0,10,49,13,7,0,0,0,0,692.799,0,692.341,,0,1,0,6,0,0.3,205.0,7,17,1370.0,692.341,-1,1,1,1,0,0,0,0,0,0,0,0
222994,Hexetone,3-methyl-5-propan-2-ylcyclohex-2-en-1-one,CC1=CC(=O)CC(C1)C(C)C,"InChI=1S/C10H16O/c1-7(2)9-4-8(3)5-10(11)6-9/h5,7,9H,4,6H2,1-3H3",,,['bitter'],,,1,,588.0,0,,,,535-86-4@28587-71-5,carbonyl compound@ketone@alkene,0,1,11,1,0,0,0,0,0,152.237,0,152.12,131.5,0,1,0,1,0,2.0,17.1,0,1,189.0,152.12,-1,1,1,1,0,0,0,0,0,0,0,0
226036,Columbin,,CC12CCC3C(=O)OC(CC3(C1C4C=CC2(C(=O)O4)O)C)C5=COC=C5,"InChI=1S/C20H22O6/c1-18-9-14(11-5-8-24-10-11)25-16(21)12(18)3-6-19(2)15(18)13-4-7-20(19,23)17(22)26-13/h4-5,7-8,10,12-15,23H,3,6,9H2,1-2H3",,,['bitter'],,bitter,1,,,0,FDB015788,,,471-54-5,hydroxy compound@alcohol@tertiary alcohol@carboxylic acid derivative@carboxylic acid ester@lactone@alkene@aromatic compound@heterocyclic compound,0,7,26,6,1,0,1,0,0,358.39,0,358.142,,1,1,0,1,0,2.2,86.0,0,7,702.0,358.142,-1,1,1,1,0,0,0,0,0,0,0,0
228548,"4,4-Dimethoxy-2-butanone","4,4-dimethoxybutan-2-one",CC(=O)CC(OC)OC,"InChI=1S/C6H12O3/c1-5(7)4-6(8-2)9-3/h6H,4H2,1-3H3",,,"['alcoholic', 'ethereal', 'bitter', 'musty', 'nutty']",Floral,alcoholic@ethereal@bitter@musty@nutty,1,,,0,FDB012031,,3381,5436-21-5,carbonyl compound@ketone@acetal,0,0,9,3,0,0,1,0,0,132.159,1,132.079,107.1,0,1,0,4,0,-0.3,35.5,0,0,86.3,132.079,-1,0,1,1,0,0,0,0,0,0,0,0
229016,4'-Hydroxyflavone,2-(4-hydroxyphenyl)chromen-4-one,C1=CC=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)O,"InChI=1S/C15H10O3/c16-11-7-5-10(6-8-11)15-9-13(17)12-3-1-2-4-14(12)18-15/h1-9,16H",,,['bitter'],,,1,,871.0,0,,,,4143-63-9,carbonyl compound@hydroxy compound@phenol or hydroxyhetarene@oxo(het)arene@aromatic compound@heterocyclic compound,0,0,18,3,1,0,0,0,0,238.242,0,238.063,186.6,0,1,0,1,0,3.2,46.5,0,0,353.0,238.063,-1,1,1,1,0,0,0,0,0,0,0,0
235284,MLS002607979,,CC1(C2CC(=O)C3(C(C24COC(=O)CC4O1)CCC5(C36C(O6)C(=O)OC5C7=COC=C7)C)C)C,"InChI=1S/C26H30O8/c1-22(2)15-9-16(27)24(4)14(25(15)12-31-18(28)10-17(25)33-22)5-7-23(3)19(13-6-8-30-11-13)32-21(29)20-26(23,24)34-20/h6,8,11,14-15,17,19-20H,5,7,9-10,12H2,1-4H3",,,['bitter'],,bitter,1,,,0,FDB014715,,,1180-71-8,carbonyl compound@ketone@ether@dialkyl ether@carboxylic acid derivative@carboxylic acid ester@lactone@aromatic compound@heterocyclic compound,0,9,34,8,0,0,1,0,0,470.518,0,470.194,,0,1,0,1,0,1.8,105.0,0,9,1010.0,470.194,-1,1,1,1,0,0,0,0,0,0,0,0
238782,"5,7-Dihydroxyflavanone","5,7-dihydroxy-2-phenyl-2,3-dihydrochromen-4-one",C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=CC=C3,"InChI=1S/C15H12O4/c16-10-6-11(17)15-12(18)8-13(19-14(15)7-10)9-4-2-1-3-5-9/h1-7,13,16-17H,8H2",,,['bitter'],,bitter,1,,,0,FDB002758,,,68745-38-0@480-39-7,carbonyl compound@ketone@hydroxy compound@phenol or hydroxyhetarene@ether@alkyl aryl ether@aromatic compound@heterocyclic compound,0,1,19,4,2,0,1,0,0,256.257,0,256.074,195.4,0,1,0,1,0,2.7,66.8,0,1,337.0,256.074,-1,1,1,1,0,0,0,0,0,0,0,0
246330,Dihydrofisetin,"2-(3,4-dihydroxyphenyl)-3,7-dihydroxy-2,3-dihydrochromen-4-one",C1=CC(=C(C=C1C2C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O,"InChI=1S/C15H12O6/c16-8-2-3-9-12(6-8)21-15(14(20)13(9)19)7-1-4-10(17)11(18)5-7/h1-6,14-18,20H",,,['bitter'],,,1,,898.0,0,,,,,"carbonyl compound@ketone@hydroxy compound@alcohol@secondary alcohol@phenol or hydroxyhetarene@1,2-diphenol@ether@alkyl aryl ether@aromatic compound@heterocyclic compound",0,2,21,6,4,0,0,0,0,288.255,0,288.063,210.5,0,1,0,1,0,1.3,107.0,0,2,400.0,288.063,-1,1,1,1,0,0,0,0,0,0,0,0
253881,Sodium Bromide,sodium;bromide,[Na+].[Br-],InChI=1S/BrH.Na/h1H;/q;+1/p-1,"saline, feebly bitter taste",,['bitter'],,,1,,469.0,0,,,,7647-15-6,,0,0,2,1,0,0,0,0,0,102.894,0,101.908,,0,2,0,0,0,,0.0,0,0,2.0,101.908,-1,1,1,1,0,0,0,0,0,0,0,0
259327,leucylleucylleucine,2-[[2-[(2-amino-4-methylpentanoyl)amino]-4-methylpentanoyl]amino]-4-methylpentanoic acid,CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)N,"InChI=1S/C18H35N3O4/c1-10(2)7-13(19)16(22)20-14(8-11(3)4)17(23)21-15(18(24)25)9-12(5)6/h10-15H,7-9,19H2,1-6H3,(H,20,22)(H,21,23)(H,24,25)",,,['bitter'],,,1,,833.0,0,,,,,amine@primary amine@primary aliphatic amine (alkylamine)@carboxylic acid derivative@carboxylic acid@carboxylic acid amide@secondary carboxylic acid amide,0,3,25,5,4,0,0,0,0,357.495,0,357.263,291.0,0,1,0,11,0,-0.9,122.0,0,3,450.0,357.263,-1,1,1,1,0,0,0,0,0,0,0,0
259803,Gamabufotalin,"5-[(3S,5R,8R,9S,10S,11R,13R,14S,17R)-3,11,14-trihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]pyran-2-one",CC12CCC(CC1CCC3C2C(CC4(C3(CCC4C5=COC(=O)C=C5)O)C)O)O,"InChI=1S/C24H34O5/c1-22-9-7-16(25)11-15(22)4-5-18-21(22)19(26)12-23(2)17(8-10-24(18,23)28)14-3-6-20(27)29-13-14/h3,6,13,15-19,21,25-26,28H,4-5,7-12H2,1-2H3/t15-,16+,17-,18-,19-,21-,22+,23-,24+/m1/s1",,,['bitter'],,,1,,220.0,0,,,,465-11-2,hydroxy compound@alcohol@secondary alcohol@tertiary alcohol@oxo(het)arene@aromatic compound@heterocyclic compound,0,0,29,5,3,0,0,0,0,402.531,0,402.241,307.2,0,1,0,1,0,2.0,87.0,9,9,773.0,402.241,-1,1,1,1,0,0,0,0,0,0,0,0
261491,alpha-Thujone,"(1S,4R,5R)-4-methyl-1-propan-2-ylbicyclo[3.1.0]hexan-3-one",CC1C2CC2(CC1=O)C(C)C,"InChI=1S/C10H16O/c1-6(2)10-4-8(10)7(3)9(11)5-10/h6-8H,4-5H2,1-3H3/t7-,8-,10+/m1/s1",,,"['cedarleaf', 'bitter']",,bitter@cedarleaf,1,,90.0,0,FDB014962,,,546-80-5@59573-80-7,carbonyl compound@ketone,0,0,11,1,0,0,1,0,0,152.237,0,152.12,131.1,0,1,0,1,0,2.3,17.1,3,3,207.0,152.12,-1,0,1,1,0,0,0,0,0,0,0,0
